candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_RIB5PISOM_RXN_p__S___DARK	-1.33033127	-1.33033127	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9951_c__S___DARK	-0.01687818	-0.01687818	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__S___DARK	36.16954351	36.16954351	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLYOHMETRANS_RXN_c__S___DARK	-2.64852867	-2.64852867	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUCOSE_6_PHOSPHATE_1_EPIMERASE_RXN_g__S___DARK	-2493.02977881	-2493.02977881	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__S___DARK	-1.33008613	-1.33008613	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_er__S___DARK	-7464.18255765	-7464.18255765	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_LACTALDDEHYDROG_RXN_c__S___DARK	-0.00007058	-0.00007058	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__S___DARK	-1423.47750420	-1423.47750420	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9848_g__S___DARK	-2.68838984	-2.68838984	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUC1PADENYLTRANS_RXN_c__S___DARK	0.00007438	0.00007438	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_er__S___DARK	-0.00857870	-0.00857870	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9848_c__S___DARK	-0.00577841	-0.00577841	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14062_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_p__S___DARK	-1424.61490962	-1424.61490962	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PGLYCDEHYDROG_RXN_p__S___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_m__S___DARK	-4977.00277573	-4977.00277573	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHOGLUCMUT_RXN_c__S___DARK	-4981.84923227	-4981.84923227	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_5_1_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9951_p__S___DARK	0.00120089	0.00120089	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__S___DARK	-9963.82782525	-9963.82782525	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_3_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9952_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUC1PURIDYLTRANS_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_5_1_RXN_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUC1PURIDYLTRANS_RXN_g__S___DARK	-3322.71255012	-3322.71255012	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_c__S___DARK	-7465.50416359	-7465.50416359	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_g__S___DARK	-3988.85278726	-3988.85278726	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__R___DARK	-0.00000020	-0.00000020	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_6161_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_m__R___DARK	-0.00000013	-0.00000013	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_er__R___DARK	-0.00000034	-0.00000034	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_1_1_103_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_5_1_2_3_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_c__R___DARK	-0.00000017	-0.00000017	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANSALDOL_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_ABC_12_RXN_c2g__R___DARK	0.00043881	0.00043881	0.00096002	0.00096002	0.00284245	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_g__R___DARK	-0.00000031	-0.00000031	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_m__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_ABC_12_RXN_c2x__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_g__R___DARK	-0.00000012	-0.00000012	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_RXN_12197_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1142_m__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_ATPASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARAGHYD_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_p__R___DARK	-0.00000023	-0.00000023	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_GDP_FORMING_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_90_RXN_c__R___DARK	0.01185971	0.01185971	0.00095683	0.00095683	0.00283301	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHEAMINOTRANS_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_c__R___DARK	0.00000000	0.00000000	0.00095418	0.00095418	0.00282516	        0.99	        0.99	        0.99	        1.00	        1.00
RXN_3_6_3_25_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_c__R___DARK	0.00000000	0.00000000	-0.08910953	-0.08910953	-0.26383775	      -92.82	      -92.82	      -92.82	        4.00	        1.00
RXN_RXN_10862_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_c__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_RXN_2043_p__R___DARK	0.00000000	0.00000000	0.00001010	0.00001010	0.00002991	        0.01	        0.01	        0.01	        1.00	        1.00
RXN_RXN0_1441_c__R___DARK	-0.00000041	-0.00000041	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_1_1_103_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_5199_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_g__R___DARK	0.00043881	0.00043881	0.00096002	0.00096002	0.00284245	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_RXN_3541_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12200_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADPREDUCT_RXN_m__R___DARK	-0.00000041	-0.00000041	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARAGHYD_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__R___DARK	0.00000000	0.00000000	-11.13698352	0.00000000	-32.97466154	   -11600.60	        0.00	   -11600.60	        4.00	        1.00
RXN_2_4_1_123_RXN_c__R___DARK	0.00001962	0.00001962	0.00078271	0.00078271	0.00231746	        0.82	        0.82	        0.82	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_2_3_1_133_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1483_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
