candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_6_2_1_34_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_1_1_103_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_F16ALDOLASE_RXN_c__S___DARK	-3.04040955	-3.04040955	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9952_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_R00506_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLYOHMETRANS_RXN_m__S___DARK	-4.10059935	-4.10059935	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GABATRANSAM_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_g__S___DARK	-0.00000075	-0.00000075	0.00014218	0.00014218	0.00275269	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_c__S___DARK	-0.00000038	-0.00000038	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_er__S___DARK	0.00005392	0.00005392	0.00014223	0.00014223	0.00275366	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8642_c__S___DARK	-0.00000135	-0.00000135	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_5199_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_g__S___DARK	-0.00000075	-0.00000075	0.00014218	0.00014218	0.00275268	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENOSYLHOMOCYSTEINASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__S___DARK	-1.98975499	-1.98975499	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_p__S___DARK	-0.00000075	-0.00000075	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__S___DARK	-0.00003665	-0.00003665	0.00014221	0.00014221	0.00275335	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_g__S___DARK	0.00000000	0.00000000	0.00014214	0.00014214	0.00275203	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9951_c__S___DARK	-0.00000135	-0.00000135	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLYOHMETRANS_RXN_c__S___DARK	-0.00041679	-0.00041679	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__S___DARK	0.00000000	0.00000000	0.00014220	0.00014220	0.00275310	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275366	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5642_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_er__S___DARK	-0.00000075	-0.00000075	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_LACTALDDEHYDROG_RXN_c__S___DARK	-0.00007058	-0.00007058	0.00014275	0.00014275	0.00276388	        1.00	        1.00	        1.00	        4.00	        1.00
RXN_RXN_12440_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUC1PADENYLTRANS_RXN_c__S___DARK	0.00007438	0.00007438	0.00014221	0.00014221	0.00275334	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14062_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__S___DARK	0.00000000	0.00000000	0.00014220	0.00014220	0.00275310	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5643_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275363	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5643_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_p__S___DARK	-0.00000019	-0.00000019	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1104_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENOSYLHOMOCYSTEINASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_m__S___DARK	-0.00000030	-0.00000030	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_5_1_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__S___DARK	-0.00000075	-0.00000075	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_3_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_c__S___DARK	-0.00001850	-0.00001850	0.00014219	0.00014219	0.00275291	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9952_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_134_RXN_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_er__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_5_1_RXN_p__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_er__S___DARK	-0.00000081	-0.00000081	0.00014222	0.00014222	0.00275359	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_5199_g__S___DARK	-0.00000038	-0.00000038	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ALCOHOL_DEHYDROG_RXN_g__S___DARK	-0.00000037	-0.00000037	0.00014202	0.00014202	0.00274957	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_g__S___DARK	-0.00000075	-0.00000075	0.00014222	0.00014222	0.00275359	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_c__S___DARK	-4.10109834	-4.10109834	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__R___DARK	-0.00000057	-0.00000057	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_m__R___DARK	-0.00000037	-0.00000037	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_m__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_m__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_er__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m__R___DARK	-0.00068105	-0.00068105	0.00014221	0.00014221	0.00275330	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_er__R___DARK	-0.00000096	-0.00000096	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_c__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_1_1_103_RXN_er__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_5_1_2_3_RXN_c__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_c__R___DARK	-0.00000050	-0.00000050	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2g__R___DARK	0.00043424	0.00043424	0.00014223	0.00014223	0.00275366	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_g__R___DARK	-0.00000090	-0.00000090	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_m__R___DARK	-0.00083175	-0.00083175	0.00014222	0.00014222	0.00275351	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_g__R___DARK	-0.00000034	-0.00000034	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_p__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_m__R___DARK	-0.00015676	-0.00015676	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1142_m__R___DARK	0.00138328	0.00138328	0.00014222	0.00014222	0.00275346	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_m__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARAGHYD_RXN_c__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_p__R___DARK	-0.00000067	-0.00000067	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__R___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
