candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_ATPASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__L___DARK	-0.00120617	-0.00120617	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_x__L___DARK	-0.00000015	-0.00000015	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__L___DARK	0.00697869	0.00697869	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__L___DARK	-9999.99187251	-9999.99187251	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1483_m__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__L___DARK	0.00808954	0.00808954	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_g__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2p__L___DARK	-2499.95668259	-2499.95668259	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DUTP_PYROP_RXN_p__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_g__L___DARK	-0.00000060	-0.00000060	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2m__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__L___DARK	0.00009059	0.00009059	0.00001184	0.00001184	0.00210188	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUCOSE_6_PHOSPHATASE_RXN_g__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14187_p__L___DARK	-0.00000115	-0.00000115	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NITRATE_REDUCTASE_NADH_RXN_c__L___DARK	-0.00000019	-0.00000019	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__L___DARK	-0.00000115	-0.00000115	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_p__L___DARK	-0.00000231	-0.00000231	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THREONINE_ALDOLASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_m__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_er__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12019_m__L___DARK	-0.00000026	-0.00000026	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__L___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__S___DARK	0.00002687	0.00002687	0.00001184	0.00001184	0.00210198	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_134_RXN_m__S___DARK	-0.00000151	-0.00000151	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9952_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_R00506_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GABATRANSAM_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_g__S___DARK	-0.00000075	-0.00000075	0.00001184	0.00001184	0.00210194	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8642_c__S___DARK	-0.00000135	-0.00000135	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_g__S___DARK	-0.00000075	-0.00000075	0.00001184	0.00001184	0.00210194	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__S___DARK	-1.98975499	-1.98975499	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_p__S___DARK	-0.00000075	-0.00000075	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210188	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9951_c__S___DARK	-0.00000135	-0.00000135	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210199	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_er__S___DARK	-0.00000075	-0.00000075	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_LACTALDDEHYDROG_RXN_c__S___DARK	-0.00007058	-0.00007058	0.00057455	0.00057455	0.10201186	       48.52	       48.52	       48.52	        4.00	        1.00
RXN_RXN_12440_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_1_4_11_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14062_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210199	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1104_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_m__S___DARK	-0.00000030	-0.00000030	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_5_1_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_x__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__S___DARK	-0.00000075	-0.00000075	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_3_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_c__S___DARK	-0.00001850	-0.00001850	0.00001184	0.00001184	0.00210201	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9952_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_g__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_134_RXN_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3521_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_er__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_5_1_RXN_p__S___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_er__S___DARK	-0.00000081	-0.00000081	0.00001184	0.00001184	0.00210203	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ALCOHOL_DEHYDROG_RXN_g__S___DARK	-0.00000037	-0.00000037	0.00001184	0.00001184	0.00210163	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PEPDEPHOS_RXN_g__S___DARK	-0.00000075	-0.00000075	0.00001184	0.00001184	0.00210203	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__R___DARK	-0.00000057	-0.00000057	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_m__R___DARK	-0.00000037	-0.00000037	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_er__R___DARK	-0.00000096	-0.00000096	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_1_1_103_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_5_1_2_3_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
